True stress, MPa True plastic strain, -
127.22	0
590.19	0.0005
634.92	0.001
695.71	0.002
741.01	0.003
777.62	0.004
808.14	0.005
833.97	0.006
856.06	0.007
875.06	0.008
891.50	0.009
905.79	0.01
918.25	0.011
929.18	0.012
938.78	0.013
947.26	0.014
954.77	0.015
961.46	0.016
967.43	0.017
972.78	0.018
977.60	0.019
981.96	0.02
985.92	0.021
989.53	0.022
992.83	0.023
995.88	0.024
998.69	0.025
1001.29	0.026
1003.72	0.027
1005.99	0.028
1008.12	0.029
1010.13	0.03
1012.03	0.031
1013.83	0.032
1015.54	0.033
1017.18	0.034
1018.74	0.035
1020.24	0.036
1021.68	0.037
1023.07	0.038
1024.41	0.039
1025.70	0.04
1026.96	0.041
1028.17	0.042
1029.35	0.043
1030.50	0.044
1031.62	0.045
1032.72	0.046
1033.78	0.047
1034.82	0.048
1035.84	0.049
1036.84	0.05
1037.81	0.051
1038.77	0.052
1039.70	0.053
1040.62	0.054
1041.52	0.055
1042.41	0.056
1043.28	0.057
1044.13	0.058
1044.97	0.059
1045.80	0.06
1046.61	0.061
1047.41	0.062
1048.20	0.063
1048.98	0.064
1049.74	0.065
1050.50	0.066
1051.24	0.067
1051.97	0.068
1052.69	0.069
1053.41	0.07
1054.11	0.071
1054.80	0.072
1055.49	0.073
1056.16	0.074
1056.83	0.075
1057.49	0.076
1058.14	0.077
1058.78	0.078
1059.42	0.079
1060.04	0.08
1060.66	0.081
1061.28	0.082
1061.88	0.083
1062.48	0.084
1063.07	0.085
1063.66	0.086
1064.24	0.087
1064.81	0.088
1065.38	0.089
1065.94	0.09
1066.50	0.091
1067.05	0.092
1067.59	0.093
1068.13	0.094
1068.66	0.095
1069.19	0.096
1069.71	0.097
1070.23	0.098
1070.75	0.099
1071.25	0.1
1076.09	0.11
1080.53	0.12
1084.64	0.13
1088.46	0.14
1092.04	0.15
1095.39	0.16
1098.56	0.17
1101.56	0.18
1104.40	0.19
1107.11	0.2
1109.69	0.21
1112.16	0.22
1114.53	0.23
1116.80	0.24
1118.99	0.25
1121.10	0.26
1123.13	0.27
1125.09	0.28
1126.99	0.29
1128.82	0.3
1130.60	0.31
1132.33	0.32
1134.01	0.33
1135.64	0.34
1137.23	0.35
1138.77	0.36
1140.28	0.37
1141.74	0.38
1143.18	0.39
1144.57	0.4
1145.94	0.41
1147.27	0.42
1148.58	0.43
1149.86	0.44
1151.11	0.45
1152.33	0.46
1153.53	0.47
1154.71	0.48
1155.86	0.49
1156.99	0.5
1158.10	0.51
1159.19	0.52
1160.26	0.53
1161.31	0.54
1162.35	0.55
1163.36	0.56
1164.36	0.57
1165.35	0.58
1166.31	0.59
1167.27	0.6
1168.20	0.61
1169.13	0.62
1170.04	0.63
1170.93	0.64
1171.82	0.65
1172.69	0.66
1173.54	0.67
1174.39	0.68
1175.22	0.69
1176.05	0.7
1176.86	0.71
1177.66	0.72
1178.45	0.73
1179.23	0.74
1180.01	0.75
1180.77	0.76
1181.52	0.77
1182.26	0.78
1183.00	0.79
1183.72	0.8
1184.44	0.81
1185.15	0.82
1185.85	0.83
1186.55	0.84
1187.23	0.85
1187.91	0.86
1188.58	0.87
1189.24	0.88
1189.90	0.89
1190.55	0.9
1191.19	0.91
1191.83	0.92
1192.46	0.93
1193.08	0.94
1193.70	0.95
1194.31	0.96
1194.92	0.97
1195.52	0.98
1196.11	0.99
1196.70	1
1197.28	1.01
1197.86	1.02
1198.43	1.03
1199.00	1.04
1199.56	1.05
1200.12	1.06
1200.67	1.07
1201.22	1.08
1201.76	1.09
1202.30	1.1
1202.83	1.11
1203.36	1.12
1203.88	1.13
1204.40	1.14
1204.92	1.15
1205.43	1.16
1205.94	1.17
1206.44	1.18
1206.94	1.19
1207.44	1.2
1207.93	1.21
1208.42	1.22
1208.90	1.23
1209.38	1.24
1209.86	1.25
1210.33	1.26
1210.80	1.27
1211.27	1.28
1211.73	1.29
1212.19	1.3
1212.65	1.31
1213.10	1.32
1213.55	1.33
1214.00	1.34
1214.44	1.35
1214.88	1.36
1215.32	1.37
1215.75	1.38
1216.19	1.39
1216.61	1.4
1217.04	1.41
1217.46	1.42
1217.88	1.43
1218.30	1.44
1218.72	1.45
1219.13	1.46
1219.54	1.47
1219.94	1.48
1220.35	1.49
1220.75	1.5
1221.15	1.51
1221.55	1.52
1221.94	1.53
1222.33	1.54
1222.72	1.55
1223.11	1.56
1223.50	1.57
1223.88	1.58
1224.26	1.59
1224.64	1.6
1225.01	1.61
1225.39	1.62
1225.76	1.63
1226.13	1.64
1226.49	1.65
1226.86	1.66
1227.22	1.67
1227.58	1.68
1227.94	1.69
1228.30	1.7
1228.66	1.71
1229.01	1.72
1229.36	1.73
1229.71	1.74
1230.06	1.75
1230.40	1.76
1230.75	1.77
1231.09	1.78
1231.43	1.79
1231.77	1.8
1232.11	1.81
1232.44	1.82
1232.77	1.83
1233.11	1.84
1233.44	1.85
1233.76	1.86
1234.09	1.87
1234.42	1.88
1234.74	1.89
1235.06	1.9
1235.38	1.91
1235.70	1.92
1236.02	1.93
1236.33	1.94
1236.65	1.95
1236.96	1.96
1237.27	1.97
1237.58	1.98
1237.89	1.99
1238.19	2
